cc_num,first,gender,street,city,state,zip,lat,long,city_pop,job,dob
347203350516029,90,1,729,108,14,60640,41.9719,-87.6624,2680484,220,1939-09-25
374119925512531,190,0,201,91,27,27513,35.7956,-78.7941,131592,256,1989-04-20
377166328246305,289,0,195,500,36,73160,35.334,-97.4768,640470,258,1938-01-03
180085697714338,240,1,906,108,14,60644,41.8829,-87.7582,2680484,334,1970-03-26
4888818930461631,200,0,852,614,22,49088,42.1819,-85.4685,3648,304,1949-09-14
6528007272081477,52,0,642,304,43,77066,29.961,-95.4947,2906700,24,1981-12-11
3589995145498360,179,0,494,723,49,26003,40.1027,-80.6476,43002,446,2006-07-21
4605956343180739203,250,1,535,356,23,55041,44.4305,-92.2838,7601,391,1989-09-20
6011548720124025,339,1,504,483,34,10023,40.7764,-73.9827,1577385,173,1975-05-14
4246163034387,77,0,921,50,20,20816,38.9585,-77.1153,80090,189,1986-11-15
2499654662897352,35,0,263,502,47,98506,47.1042,-122.87,167094,187,2002-09-23
30125158904184,290,0,168,23,43,75551,33.109,-94.1646,11007,97,1976-08-31
180047909863618,115,0,452,458,34,12957,44.8504,-74.5603,1726,427,1997-05-27
4371450311809,240,1,920,622,5,80498,39.7647,-106.2211,7413,21,1978-05-14
3519925692476886,240,1,354,170,43,76209,33.2346,-97.1131,139552,85,1969-02-23
343251790447085,137,1,686,347,14,61448,40.9107,-90.2871,3823,285,1993-07-21
